CURSO_ACADEMICO;NOMBRE_PROGRAMA_MOVILIDAD;NOMBRE_AREA_ESTUDIOS_MOV;CENTRO;IN_OUT;NOMBRE_IDIOMA_NIVEL_MOVILIDAD;PAIS_UNIVERSIDAD_ACUERDO;UNIVERSIDAD_ACUERDO;PLAZAS_OFERTADAS_ALUMNOS;PLAZAS_ASIGNADAS_ALUMNOS_OUT;FECHA_ACTUALIZACION
2016;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;No Informado;España;Universidad De Santiago De Compostela (España);2;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;No Informado;España;Universidad De Vic (España);4;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;No Informado;España;Universidad De Jaen (España);4;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;No Informado;España;Universidad De Vigo (España);1;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad De Sevilla (España);2;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad Politécnica De Valencia (España);4;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad Pontificia De Salamanca (España);2;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad Politécnica De Madrid (España);6;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad De Castilla-La Mancha (España);4;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad De Alcalá De Henares (España);2;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad De Vic (España);4;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad De Jaen (España);4;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad De Vigo (España);1;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad Jaume I (España);2;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad De Burgos (España);7;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad De Lleida (España);2;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad De Oviedo (España);2;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad De Granada (España);2;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad De Santiago De Compostela (España);2;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad De Córdoba (España);3;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad De La Laguna (España);6;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad De Salamanca (España);7;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad De La Coruña (España);2;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad De Valladolid (España);2;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad De Extremadura (España);5;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad Del País Vasco (España);8;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad De Las Illes Balears (España);2;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de Teruel;IN;No Informado;España;Universidad Politécnica De Cataluña (España);1;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de Teruel;IN;No Informado;España;Universidad De Valladolid (España);2;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de Teruel;IN;No Informado;España;Universidad De Cantabria (España);1;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de Teruel;OUT;No Informado;España;Universidad Politécnica De Cataluña (España);3;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de Teruel;OUT;No Informado;España;Universidad De Valladolid (España);2;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de Teruel;OUT;No Informado;España;Universidad De Cantabria (España);1;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De La Rioja (España);5;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De Barcelona (España);8;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De Cantabria (España);4;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De La Laguna (España);4;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De Salamanca (España);12;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De La Coruña (España);2;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De Valladolid (España);10;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De Extremadura (España);7;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad Del País Vasco (España);10;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad Rovira I Virgili (España);4;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad Autónoma De Madrid (España);5;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De Las Illes Balears (España);4;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad Complutense De Madrid (España);19;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De Alcalá De Henares (España);1;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De Castilla-La Mancha (España);2;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universitat Autònoma De Barcelona (España);12;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De Santiago De Compostela (España);12;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad Politécnica De Cataluña (España);4;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad Miguel Hernández De Elche (España);2;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De Valencia (Estudi General) (España);10;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De Vigo (España);4;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad Jaume I (España);2;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De León (España);2;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De Burgos (España);2;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De Cádiz (España);6;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De Girona (España);3;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De Huelva (España);10;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De Murcia (España);12;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De Oviedo (España);10;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De Granada (España);22;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De Málaga (España);4;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De Sevilla (España);6;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De Alicante (España);8;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De Vigo (España);4;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De Valencia (Estudi General) (España);10;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De León (España);2;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De Burgos (España);2;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De Cádiz (España);6;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De Girona (España);3;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De Huelva (España);10;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De Murcia (España);12;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De Oviedo (España);10;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De Granada (España);26;1;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De Málaga (España);4;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De Sevilla (España);6;1;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De Alicante (España);8;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De La Rioja (España);5;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De Barcelona (España);8;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De Cantabria (España);4;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De La Laguna (España);4;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De Salamanca (España);12;1;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De La Coruña (España);2;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De Valladolid (España);10;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De Extremadura (España);7;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad Del País Vasco (España);10;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad Rovira I Virgili (España);4;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad Autónoma De Madrid (España);5;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De Las Illes Balears (España);4;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad Complutense De Madrid (España);19;1;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De Alcalá De Henares (España);1;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De Castilla-La Mancha (España);2;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universitat Autònoma De Barcelona (España);12;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De Santiago De Compostela (España);12;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad Politécnica De Cataluña (España);4;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad Miguel Hernández De Elche (España);2;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad Jaume I (España);2;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad Jaume I (España);2;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad De Girona (España);2;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad De Lleida (España);2;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad De Granada (España);2;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad De Málaga (España);3;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad De La Rioja (España);2;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad De Cantabria (España);2;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad De Salamanca (España);5;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad De La Coruña (España);2;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad De Valladolid (España);4;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad De Extremadura (España);14;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad Rey Juan Carlos (España);7;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad Rovira I Virgili (España);2;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad Pública De Navarra (España);2;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad Complutense De Madrid (España);4;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad De Castilla-La Mancha (España);5;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad De Santiago De Compostela (España);4;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad De Valencia (Estudi General) (España);6;0;29/04/2018
2016;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad Católica De Valencia San Vicente Mártir (España);2;0;29/04/2018
